PUBLICATION DATE,FISCAL YEAR,MONTH,REVENUES/EXPENDITURES,DESCRIPTION,AMOUNT
20231114,2024,October,Revenues,Intra-City Revenue,-195
20231114,2024,October,Revenues,Disallowances,0
20231114,2024,October,Revenues,Other Categorical Grants,63
20231114,2024,October,Revenues,Inter-Fund Revenues,42
20231114,2024,October,Revenues,Federal Categorical Grants,328
20231114,2024,October,Revenues,State Categorical Grants,246
20231114,2024,October,Expenditures,Personal Service,4017
20231114,2024,October,Expenditures,Other Than Personal Service,2492
20231114,2024,October,Expenditures,Debt Service,36
20231114,2024,October,Expenditures,Capital Stabilization Reserve,0
20231114,2024,October,Expenditures,General Reserve,0
20231114,2024,October,Expenditures,Deposit to the Rainy Day Fund,0
20231114,2024,October,Expenditures,Intra-City Expenses,-195
20231114,2024,November,Revenues,General Property Taxes,231
20231114,2024,November,Revenues,Other Taxes,1722
20231114,2024,November,Revenues,Miscellaneous Revenues,619
20231114,2024,November,Revenues,Unrestricted Intgvt.  Aid,0
20231114,2024,November,Revenues,Intra-City Revenue,-42
20231114,2024,November,Revenues,Disallowances,0
20231114,2024,November,Revenues,Other Categorical Grants,33
20231114,2024,November,Revenues,Inter-Fund Revenues,33
20231114,2024,November,Revenues,Federal Categorical Grants,373
20231114,2024,November,Revenues,State Categorical Grants,963
20231114,2024,November,Expenditures,Personal Service,4033
20231114,2024,November,Expenditures,Other Than Personal Service,2449
20231114,2024,November,Expenditures,Debt Service,280
20231114,2024,November,Expenditures,Capital Stabilization Reserve,0
20231114,2024,November,Expenditures,General Reserve,0
20231114,2024,November,Expenditures,Deposit to the Rainy Day Fund,0
20231114,2024,November,Expenditures,Intra-City Expenses,-42
20231114,2024,December,Revenues,General Property Taxes,8207
20231114,2024,December,Revenues,Other Taxes,4607
20231114,2024,December,Revenues,Miscellaneous Revenues,615
20231114,2024,December,Revenues,Unrestricted Intgvt.  Aid,0
20231114,2024,December,Revenues,Intra-City Revenue,-255
20231114,2024,December,Revenues,Disallowances,0
20231114,2024,December,Revenues,Other Categorical Grants,38
20231114,2024,December,Revenues,Inter-Fund Revenues,35
20231114,2024,December,Revenues,Federal Categorical Grants,373
20231114,2024,December,Revenues,State Categorical Grants,1278
20231114,2024,December,Expenditures,Personal Service,4924
20231114,2024,December,Expenditures,Other Than Personal Service,1966
20231114,2024,December,Expenditures,Debt Service,10
20231114,2024,December,Expenditures,Capital Stabilization Reserve,0
20231114,2024,December,Expenditures,General Reserve,0
20231114,2024,December,Expenditures,Deposit to the Rainy Day Fund,0
20231114,2024,December,Expenditures,Intra-City Expenses,-255
20231114,2024,January,Revenues,General Property Taxes,4195
20231114,2024,January,Revenues,Other Taxes,3525
20231114,2024,January,Revenues,Miscellaneous Revenues,474
20231114,2024,January,Revenues,Unrestricted Intgvt.  Aid,0
20231114,2024,January,Revenues,Intra-City Revenue,-70
20231114,2024,January,Revenues,Disallowances,0
20231114,2024,January,Revenues,Other Categorical Grants,41
20231114,2024,January,Revenues,Inter-Fund Revenues,62
20231114,2024,January,Revenues,Federal Categorical Grants,508
20231114,2024,January,Revenues,State Categorical Grants,330
20231114,2024,January,Expenditures,Personal Service,4260
20231114,2024,January,Expenditures,Other Than Personal Service,2646
20231114,2024,January,Expenditures,Debt Service,446
20231114,2024,January,Expenditures,Capital Stabilization Reserve,0
20231114,2024,January,Expenditures,General Reserve,0
20231114,2024,January,Expenditures,Deposit to the Rainy Day Fund,0
20231114,2024,January,Expenditures,Intra-City Expenses,-70
20231114,2024,February,Revenues,General Property Taxes,160
20231114,2024,February,Revenues,Other Taxes,2117
20231114,2024,February,Revenues,Miscellaneous Revenues,388
20231114,2024,February,Revenues,Unrestricted Intgvt.  Aid,0
20231114,2024,February,Revenues,Intra-City Revenue,-103
20231114,2024,February,Revenues,Disallowances,0
20231114,2024,February,Revenues,Other Categorical Grants,34
20231114,2024,February,Revenues,Inter-Fund Revenues,46
20231114,2024,February,Revenues,Federal Categorical Grants,485
20231114,2024,February,Revenues,State Categorical Grants,501
20231114,2024,February,Expenditures,Personal Service,4099
20231114,2024,February,Expenditures,Other Than Personal Service,1827
20231114,2024,February,Expenditures,Debt Service,135
20231114,2024,February,Expenditures,Capital Stabilization Reserve,0
20231114,2024,February,Expenditures,General Reserve,0
20231114,2024,February,Expenditures,Deposit to the Rainy Day Fund,0
20231114,2024,February,Expenditures,Intra-City Expenses,-103
20231114,2024,March,Revenues,General Property Taxes,1352
20231114,2024,March,Revenues,Other Taxes,4702
20231114,2024,March,Revenues,Miscellaneous Revenues,577
20231114,2024,March,Revenues,Unrestricted Intgvt.  Aid,0
20231114,2024,March,Revenues,Intra-City Revenue,-194
20231114,2024,March,Revenues,Disallowances,0
20231114,2024,March,Revenues,Other Categorical Grants,32
20231114,2024,March,Revenues,Inter-Fund Revenues,71
20231114,2024,March,Revenues,Federal Categorical Grants,517
20231114,2024,March,Revenues,State Categorical Grants,4231
20231114,2024,March,Expenditures,Personal Service,4156
20231114,2024,March,Expenditures,Other Than Personal Service,2100
20231114,2024,March,Expenditures,Debt Service,208
20231114,2024,March,Expenditures,Capital Stabilization Reserve,0
20231114,2024,March,Expenditures,General Reserve,0
20231114,2024,March,Expenditures,Deposit to the Rainy Day Fund,0
20231114,2024,March,Expenditures,Intra-City Expenses,-194
20231114,2024,April,Revenues,General Property Taxes,781
20231114,2024,April,Revenues,Other Taxes,3898
20231114,2024,April,Revenues,Miscellaneous Revenues,590
20231114,2024,April,Revenues,Unrestricted Intgvt.  Aid,0
20231114,2024,April,Revenues,Intra-City Revenue,-290
20231114,2024,April,Revenues,Disallowances,0
20231114,2024,April,Revenues,Other Categorical Grants,33
20231114,2024,April,Revenues,Inter-Fund Revenues,79
20231114,2024,April,Revenues,Federal Categorical Grants,736
20231114,2024,April,Revenues,State Categorical Grants,1171
20231114,2024,April,Expenditures,Personal Service,4063
20231114,2024,April,Expenditures,Other Than Personal Service,2333
20231114,2024,April,Expenditures,Debt Service,44
20231114,2024,April,Expenditures,Capital Stabilization Reserve,0
20231114,2024,April,Expenditures,General Reserve,0
20231114,2024,April,Expenditures,Deposit to the Rainy Day Fund,0
20231114,2024,April,Expenditures,Intra-City Expenses,-290
20231114,2024,May,Revenues,General Property Taxes,58
20231114,2024,May,Revenues,Other Taxes,1998
20231114,2024,May,Revenues,Miscellaneous Revenues,487
20231114,2024,May,Revenues,Unrestricted Intgvt.  Aid,0
20231114,2024,May,Revenues,Intra-City Revenue,-74
20231114,2024,May,Revenues,Disallowances,0
20231114,2024,May,Revenues,Other Categorical Grants,22
20231114,2024,May,Revenues,Inter-Fund Revenues,55
20231114,2024,May,Revenues,Federal Categorical Grants,641
20231114,2024,May,Revenues,State Categorical Grants,2616
20231114,2024,May,Expenditures,Personal Service,4098
20231114,2024,May,Expenditures,Other Than Personal Service,2766
20231114,2024,May,Expenditures,Debt Service,274
20231114,2024,May,Expenditures,Capital Stabilization Reserve,0
20231114,2024,May,Expenditures,General Reserve,0
20231114,2024,May,Expenditures,Deposit to the Rainy Day Fund,0
20231114,2024,May,Expenditures,Intra-City Expenses,-74
20231114,2024,June,Revenues,General Property Taxes,128
20231114,2024,June,Revenues,Other Taxes,5039
20231114,2024,June,Revenues,Miscellaneous Revenues,675
20231114,2024,June,Revenues,Unrestricted Intgvt.  Aid,0
20231114,2024,June,Revenues,Intra-City Revenue,-268
20231114,2024,June,Revenues,Disallowances,0
20231114,2024,June,Revenues,Other Categorical Grants,41
20231114,2024,June,Revenues,Inter-Fund Revenues,40
20231114,2024,June,Revenues,Federal Categorical Grants,3498
20231114,2024,June,Revenues,State Categorical Grants,1352
20231114,2024,June,Expenditures,Personal Service,8635
20231114,2024,June,Expenditures,Other Than Personal Service,2722
20231114,2024,June,Expenditures,Debt Service,1265
20231114,2024,June,Expenditures,Capital Stabilization Reserve,0
20231114,2024,June,Expenditures,General Reserve,0
20231114,2024,June,Expenditures,Deposit to the Rainy Day Fund,0
20231114,2024,June,Expenditures,Intra-City Expenses,-268
20231114,2024,Post June,Revenues,General Property Taxes,304
20231114,2024,Post June,Revenues,Other Taxes,85
20231114,2024,Post June,Revenues,Miscellaneous Revenues,346
20231114,2024,Post June,Revenues,Unrestricted Intgvt.  Aid,0
20231114,2024,Post June,Revenues,Intra-City Revenue,-418
20231114,2024,Post June,Revenues,Disallowances,-15
20231114,2024,Post June,Revenues,Other Categorical Grants,697
20231114,2024,Post June,Revenues,Inter-Fund Revenues,239
20231114,2024,Post June,Revenues,Federal Categorical Grants,2550
20231114,2024,Post June,Revenues,State Categorical Grants,4291
20231114,2024,Post June,Expenditures,Personal Service,2853
20231114,2024,Post June,Expenditures,Other Than Personal Service,2523
20231114,2024,Post June,Expenditures,Debt Service,0
20231114,2024,Post June,Expenditures,Capital Stabilization Reserve,250
20231114,2024,Post June,Expenditures,General Reserve,1200
20231114,2024,Post June,Expenditures,Deposit to the Rainy Day Fund,0
20231114,2024,Post June,Expenditures,Intra-City Expenses,-418
20231220,2024,July,Revenues,General Property Taxes,14356
20231220,2024,July,Revenues,Other Taxes,1749
20231220,2024,July,Revenues,Miscellaneous Revenues,886
20231220,2024,July,Revenues,Unrestricted Intgvt.  Aid,0
20231220,2024,July,Revenues,Intra-City Revenue,-23
20231220,2024,July,Revenues,Disallowances,0
20231220,2024,July,Revenues,Other Categorical Grants,12
20231220,2024,July,Revenues,Inter-Fund Revenues,0
20231220,2024,July,Revenues,Federal Categorical Grants,49
20231220,2024,July,Revenues,State Categorical Grants,20
20231220,2024,July,Expenditures,Personal Service,2805
20231220,2024,July,Expenditures,Other Than Personal Service,16300
20231220,2024,July,Expenditures,Debt Service,38
20231220,2024,July,Expenditures,Capital Stabilization Reserve,0
20231220,2024,July,Expenditures,General Reserve,0
20231220,2024,July,Expenditures,Deposit to the Rainy Day Fund,0
20231220,2024,July,Expenditures,Intra-City Expenses,-23
20231220,2024,August,Revenues,General Property Taxes,363
20231220,2024,August,Revenues,Other Taxes,1940
20231220,2024,August,Revenues,Miscellaneous Revenues,705
20231220,2024,August,Revenues,Unrestricted Intgvt.  Aid,0
20231220,2024,August,Revenues,Intra-City Revenue,-3
20231220,2024,August,Revenues,Disallowances,0
20231220,2024,August,Revenues,Other Categorical Grants,15
20231220,2024,August,Revenues,Inter-Fund Revenues,0
20231220,2024,August,Revenues,Federal Categorical Grants,98
20231220,2024,August,Revenues,State Categorical Grants,20
20231220,2024,August,Expenditures,Personal Service,2905
20231220,2024,August,Expenditures,Other Than Personal Service,6261
20231220,2024,August,Expenditures,Debt Service,-39
20231220,2024,August,Expenditures,Capital Stabilization Reserve,0
20231220,2024,August,Expenditures,General Reserve,0
20231220,2024,August,Expenditures,Deposit to the Rainy Day Fund,0
20231220,2024,August,Expenditures,Intra-City Expenses,-3
20231220,2024,September,Revenues,General Property Taxes,1473
20231220,2024,September,Revenues,Other Taxes,4980
20231220,2024,September,Revenues,Miscellaneous Revenues,648
20231220,2024,September,Revenues,Unrestricted Intgvt.  Aid,0
20231220,2024,September,Revenues,Intra-City Revenue,-55
20231220,2024,September,Revenues,Disallowances,0
20231220,2024,September,Revenues,Other Categorical Grants,21
20231220,2024,September,Revenues,Inter-Fund Revenues,18
20231220,2024,September,Revenues,Federal Categorical Grants,164
20231220,2024,September,Revenues,State Categorical Grants,1032
20231220,2024,September,Expenditures,Personal Service,4619
20231220,2024,September,Expenditures,Other Than Personal Service,3042
20231220,2024,September,Expenditures,Debt Service,64
20231220,2024,September,Expenditures,Capital Stabilization Reserve,0
20231220,2024,September,Expenditures,General Reserve,0
20231220,2024,September,Expenditures,Deposit to the Rainy Day Fund,0
20231220,2024,September,Expenditures,Intra-City Expenses,-55
20231220,2024,October,Revenues,General Property Taxes,923
20231220,2024,October,Revenues,Other Taxes,2226
20231220,2024,October,Revenues,Miscellaneous Revenues,767
20231220,2024,October,Revenues,Unrestricted Intgvt.  Aid,0
20231220,2024,October,Revenues,Intra-City Revenue,-75
20231220,2024,October,Revenues,Disallowances,0
20231220,2024,October,Revenues,Other Categorical Grants,19
20231220,2024,October,Revenues,Inter-Fund Revenues,18
20231220,2024,October,Revenues,Federal Categorical Grants,495
20231220,2024,October,Revenues,State Categorical Grants,374
20231220,2024,October,Expenditures,Personal Service,4026
20231220,2024,October,Expenditures,Other Than Personal Service,3276
20231220,2024,October,Expenditures,Debt Service,59
20231220,2024,October,Expenditures,Capital Stabilization Reserve,0
20231220,2024,October,Expenditures,General Reserve,0
20231220,2024,October,Expenditures,Deposit to the Rainy Day Fund,0
20231220,2024,October,Expenditures,Intra-City Expenses,-75
20231220,2024,November,Revenues,General Property Taxes,184
20231220,2024,November,Revenues,Other Taxes,2025
20231220,2024,November,Revenues,Miscellaneous Revenues,670
20231220,2024,November,Revenues,Unrestricted Intgvt.  Aid,0
20231220,2024,November,Revenues,Intra-City Revenue,-80
20231220,2024,November,Revenues,Disallowances,0
20231220,2024,November,Revenues,Other Categorical Grants,86
20231220,2024,November,Revenues,Inter-Fund Revenues,36
20231220,2024,November,Revenues,Federal Categorical Grants,462
20231220,2024,November,Revenues,State Categorical Grants,986
20231220,2024,November,Expenditures,Personal Service,4033
20231220,2024,November,Expenditures,Other Than Personal Service,2431
20231220,2024,November,Expenditures,Debt Service,280
20231220,2024,November,Expenditures,Capital Stabilization Reserve,0
20231220,2024,November,Expenditures,General Reserve,0
20231220,2024,November,Expenditures,Deposit to the Rainy Day Fund,0
20231220,2024,November,Expenditures,Intra-City Expenses,-80
20231220,2024,December,Revenues,General Property Taxes,7957
20231220,2024,December,Revenues,Other Taxes,4488
20231220,2024,December,Revenues,Miscellaneous Revenues,644
20231220,2024,December,Revenues,Unrestricted Intgvt.  Aid,0
